"annotation_id","annotator","comment","created_at","id","lead_time","product_name","rating","sentiment","updated_at","username" 
2143,"1","Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Nhấn vào một đoạn để dán vào hộp văn bản.Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.Sử dụng biểu tượng chỉnh sửa để ghim, thêm hoặc xóa đoạn.Nhấn vào một đoạn để dán vào hộp văn bản.","2024-04-14T17:44:19.558857Z",5228,2.136,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T17:44:19.558857Z","t*****h"
2488,"1","Chất lượng sản phẩm:gg
Tính năng nổi bật:gg

Nuôi cá nhiều lúc cũng cần nghiên cứu nhiều và khá đau đầu đúng không? Mình cũng từng trải qua nhiều thứ trong quá trình đó. Hãy theo dõi blog này để đọc thêm về kinh nghiệm trong 10 năm nuôi cá của mình và các thông tin hữu ích khác","2024-04-14T18:16:20.884997Z",5229,2.52,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T18:16:20.884997Z","t*****8"
940,"1","Tối qua mới mơ anh chị có ""cà chua"", hi vọng là thật.

- Dù anh chị có baby thì cũng chả ai bất ngờ, như hồi đám cưới ấy.

- Chuyện thớt kể là vô cùng bình thường luôn á.

- Anh chị bảo là khi nào có họ sẽ thông báo mà.

Bên cạnh đó, nhiều khán giả","2024-04-14T15:24:16.015903Z",5230,3.56,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T15:24:16.015903Z","nguyendangtien"
3908,"1","Nhân ngày 20/10 , em xin chúc cô lời chúc tốt đẹp nhất. Chúc các cô hoàn thành nhiệm vụ cao cả của mình trong sự nghiệp trăm năm trồng người, trong công cuộc đổi mới của đất nước. Em xin chân thành cám ơn cô.","2024-04-15T04:13:55.165763Z",5231,1.489,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:13:55.165763Z","h*****5"
3076,"1","Tình yêu, hay ái tình, là một loạt các cảm xúc, trạng thái tâm lý và thái độ khác nhau dao động từ tình cảm cá nhân đến niềm vui sướng. Tình yêu thường là một cảm xúc thu hút mạnh mẽ và nhu cầu muốn được ràng buộc gắn bó.","2024-04-14T19:38:29.933678Z",5232,3.278,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T19:38:29.933678Z","p*****4"
5268,"1","Có nữ hoàng eo ơi eo biển anh đi ngủ đi em cũng dc ko là một loài bướm đêm trong phòng đấy là dc ko c là một loài bướm đêm trong phòng","2024-04-15T13:13:17.111160Z",5233,1.633,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T13:13:17.111160Z","h*****9"
4259,"1","Kh thích đâu em ơi đi đâu chơi với nó đi kể đi chơi vui quá buồn ngủ rồi à à hả c dương kh ạ ạ à ạ ạ đi ạ ạ","2024-04-15T04:46:57.274760Z",5234,2.206,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:46:57.274760Z","zlrsxayroo"
3600,"1","Selfie là gì? Selfie là từ viết tắt của cụm từ Self-Portrait Photo. Selfie là từ khóa của năm 2013, được Từ điển Oxford công bố vào ngày 17/11/2013, vượt qua sự cạnh tranh gay gắt của từ “Twerk"".","2024-04-14T20:34:36.954422Z",5235,6.158,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T20:34:36.954422Z","d*****7"
383,"1","Ảnh chụp bằng miếng hắt sáng, này anbr chiu mình xin phép che mặt. Nói chung khá dịuuu, nếu người cầm hiểu đc cách dùng kakaaaa","2024-04-14T13:48:40.433055Z",5236,5.66,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T13:48:40.433055Z","t*****n"
4239,"1","Không có a! Ta nghe Mộ Thần bạn cùng phòng nói, gia hỏa này thích xem tiểu thuyết, hoa không ít thời gian xem tiểu thuyết.”","2024-04-15T04:45:41.868750Z",5237,3.368,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:45:41.868750Z","t*****n"
1696,"1","hình ảnh và video không liên quan nhưng mà đẹp lắm mọi người ạ nên mua nhé nói chung là ưng lắm ￼","2024-04-14T16:56:20.701788Z",5238,2.142,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:56:20.701788Z","n*****y"
3087,"1","Tuyệt vời nhất của m à anh đi làm kh có thể làm gì đâu có 👍🏻 cho biết là em gái ơi em có đi làm gì có ai","2024-04-14T19:40:03.555467Z",5239,4.618,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T19:40:03.555467Z","wbescdq_w2"
2062,"1","Anh ngủ ngonnnnn anh ơi anh có thể làm được gì á cho biết thêm về em về r nè anh ơi em đi hc đâyyy là một xã á nằm","2024-04-14T17:37:40.035883Z",5240,1.667,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T17:37:40.035883Z","k*****i"
3741,"1","Oke 
Không biết như vậy cũng được sử dụng phổ biến nhất trong cuộc đời này thật rộng lớn của mình đến","2024-04-15T04:02:34.477558Z",5241,4.596,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:02:34.477558Z","d*****3"
1591,"1","nma chi òi ok chị ơi cho con xin lỗi chị em đi ngủ đi mai đi học không ạ em cũng","2024-04-14T16:43:34.824110Z",5242,1.998,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:43:34.824110Z","thanhhuong2512004"
1406,"1","t nói chi là răng hè năm mới vui vẻ hạnh ơi chị ơi hôm nào em đi làm gì có tiền mặt xong chưa chộ mô","2024-04-14T16:11:18.139166Z",5243,4.266,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:11:18.139166Z","nguyenquynhraby225"
1590,"1","nma k i is the best thing to have in the past two days i and i is going to","2024-04-14T16:43:30.869561Z",5244,1.773,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:43:30.869561Z","b*****2"
5273,"1","Có luon cho mình đi làm trái yyyyyyiooo anh em đi ăn cơm đi làm về rồi anh ơi anh","2024-04-15T13:14:07.526804Z",5245,1.381,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T13:14:07.526804Z","w*****c"
5148,"1","Vé ế lắm chẳng có ai mua, sẽ bị cấm diễn vì chưa đóng tiền tác quyền, tối trời sẽ mưa to đấy …..bla…bla….. =)))","2024-04-15T13:01:07.849815Z",5246,3.337,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T13:01:07.849815Z","lazygirl879"
1321,"1","Êm tốt đẹp nhất thế giới thứ hai của em về rồi anh nói là em đi làm về","2024-04-14T15:55:47.865064Z",5247,1.406,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T15:55:47.865064Z","nhi20071995"
5904,"1","Ý nghĩa của loài hoa bỉ ngạn

Bỉ ngạn nâu, làm như trâu nhưng k được thưởng Tết 🙂","2024-04-15T14:01:27.740899Z",5248,1.487,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-15T14:01:27.740899Z","thnhtrc01"
1559,"1","oke ổn nhá không phải đi ăn cơm 🍚 con trai 👦 của m là một loài thực vật có hoa trong","2024-04-14T16:41:52.786858Z",5249,1.709,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:41:52.786858Z","thuhanhe141"
1385,"1","tui mua cho bạn tui nên cũng hong rõ chất lượng như nào. hình ảnh mang tc nhận xu","2024-04-14T15:59:45.278898Z",5250,2.18,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T15:59:45.278898Z","trmtrm010"
5085,"1","Dạ em cảm ơn anh nhiều hơn là một xã ở đây không phải đi học không có ạ","2024-04-15T08:44:44.739646Z",5251,1.682,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T08:44:44.739646Z","tranggg_0601"
2121,"1","Bự nha bự chảng luôn á , bự rất bự luôn . Mua nhỏ hơn xíu nha mn 😗😋😩","2024-04-14T17:42:22.709437Z",5252,1.646,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T17:42:22.709437Z","tuongvyjuhi"
4349,"1","Hú hú cà là cà lá sksna kca. Á bu lô zê dhas hua lhd ah gặp gỡ là ná b s","2024-04-15T04:52:45.457546Z",5253,1.118,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:52:45.457546Z","l*****1"
5065,"1","Em đang ở nhà có mưa không em không có tiền thì em cũng được không em không","2024-04-15T08:43:22.429417Z",5254,3.589,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T08:43:22.429417Z","mitmit3"
1967,"1","Xuất sắc
Thêm chút đắng men say tình tôi
Giờ đây vỡ đôi, dẫu bao người hỏi
Rằng tôi có còn yêu anh nữa không","2024-04-14T17:17:38.402833Z",5255,2.301,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T17:17:38.402833Z","n*****0"
3735,"1","Oke lắm, hình ảnh chỉ mang tính chẤt minh họa . Hihi oke lắm đnags muaaaa.","2024-04-15T04:02:10.416592Z",5256,2.551,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:02:10.416592Z","06.vngngcbch11a4"
3446,"1","Sáng nha, xịn lắmmm, okii nha sẽ quay lại ủng hộ vào ngày đẹp trời hihih","2024-04-14T20:16:55.388505Z",5257,1.605,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T20:16:55.388505Z","coemhangxom1410"
3110,"1","Tui chưa có dùng thử nên chưa rõ chất lượng ra sao, bao giờ khui ra t quay lại đánh giá sau","2024-04-14T19:45:04.475271Z",5258,5.373,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T19:45:04.475271Z","p*****9"
3151,"1","To hơn tưởng tượng, có 2 mặt, nào đi chụp ảnh sẽ mang theo để check tác dụng của nó","2024-04-14T19:51:01.958817Z",5259,1.682,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T19:51:01.958817Z","h*****i"
3713,"1","Okk lam nhaaa. Anh có biết không thể thiếu hồi đó tôi đã từng nghe tới","2024-04-14T20:49:54.046677Z",5260,1.653,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T20:49:54.046677Z","lchi38005"
5211,"1","Djijf điir điir điirn ididi điir dìirb dbfir9e zkwiri dcirorhd lần sau sẽ tiếp tục ủng hộ shop ạ thanks shop nha.","2024-04-15T13:09:14.686702Z",5261,1.759,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T13:09:14.686702Z","phuonghoanguyen043"
3134,"1","To vãi nma t vẫn k biết gấp như nào hết. To hắt sáng đỉnh luôn. Mua to quá cũng k biết làm gì","2024-04-14T19:48:41.163894Z",5262,4.266,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T19:48:41.163894Z","iluvbangtansoyeondan"
3692,"1","Qua c lấy nha e nhé ạ a nặng nề nhất của ư ừ rồi thì phải làm gì vậy ui yêu cầu các chị","2024-04-14T20:47:31.197682Z",5263,2.345,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T20:47:31.197682Z","trangph274"
3445,"1","Sáng tốt đẹp sẽ đến với nhau thôi em ạ ạ à ạ ạ anh không biết sao h t chia seeds and","2024-04-14T20:16:51.033260Z",5264,2.512,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T20:16:51.033260Z","aikyai123"
1544,"1","quá là ok luôn ấy quá xin mỗi tội vẫn chưa biết gấp hình ảnh mang tính chất mhoa","2024-04-14T16:40:55.016561Z",5265,2.118,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:40:55.016561Z","l*****k"
3170,"1","Thế thôi chứ không nhỉ thế giới thiệu cho anh biết rồi nhưng không được","2024-04-14T19:52:39.672123Z",5266,5.105,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T19:52:39.672123Z","nguyenthingocthuy2k2"
4763,"1","Gửi đỡ hình này vì lười lấy hàng ra chụp 
Nhưng okiii lắm nha quý dị","2024-04-15T08:13:19.952390Z",5267,3.372,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T08:13:24.698635Z","lechaunhuhuynh"
1394,"1","to vãi cả l, bạn nào chụp hình cá nhân thì nên mua loại nhỏ nhất nhé","2024-04-14T16:10:38.181527Z",5268,1.804,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T16:10:38.181527Z","changtraidangyeucuaem"
3178,"1","Thích nha nhưng không biết gấp lại như nào cả. Nên mua loại to.","2024-04-14T19:53:22.663890Z",5269,2.926,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T19:53:22.663890Z","t*****3"
4137,"1","Mua phải hơn tháng r nhưng còn chưa bóc hàng nữa ulatr=))) chắc cũng ok hi vọng k rách hỏng gì","2024-04-15T04:35:24.843056Z",5270,3.417,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",4,"No Spam","2024-04-15T04:35:24.843056Z","n*****_"
5245,"1","Cũng ok nhma ch xài nene ch bic, nào xàii rui review nha bây-))","2024-04-15T13:11:50.144131Z",5271,3.864,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T13:11:50.144131Z","nhnthanh898"
1755,"1","https://www.facebook.com/share/r/kLwQxvYpde4BTK5W/?mibextid=AuYxtK@Bích Thủy:số 9 ngõ 381 nguyễn khang yên hoà cầu giấy ạ","2024-04-14T17:01:13.429372Z",5272,3.349,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T17:01:13.429372Z","tuanlinh8395"
4383,"1","Hình ảnh mang tính chất nhận xu nha mn shje ạiq djia dkoq x jaiq niaiw nk","2024-04-15T04:54:39.115365Z",5273,1.722,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:54:39.115365Z","r*****g"
1828,"1","e đang lướt tik tok là một loài bướm đêm trong lớp m trường m đi chơi vui","2024-04-14T17:06:17.200542Z",5274,2.538,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T17:06:17.200542Z","myqunh157"
3083,"1","Tuyệt vời. Tôi không mong đợi gì hơn. Cảm ơn nhà sản xuất, cảm ơn dịch vụ giao hàng","2024-04-14T19:39:32.710543Z",5275,3.93,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T19:39:32.710543Z","h*****6"
1599,"1","nha nhe rat l xinh nhe oki l khong co gi het nhé rat la oki oki mani","2024-04-14T16:44:01.647391Z",5276,1.682,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:44:01.647391Z","haxinhgai_"
4403,"1","Hình ảnh chỉ mang tính chất nhận xu thui. Jaijajakkalllallalllhuql","2024-04-15T05:00:37.784275Z",5277,1.191,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T05:00:37.784275Z","nlminhtrung"
4364,"1","Hình ảnh và video chỉ mang tính chất nhận xu
Trải nghiệm sp nếu ưng sẽ quay lại","2024-04-15T04:53:34.345823Z",5278,1.189,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:53:34.345823Z","quynhtrymte"
4206,"1","Kìa bạn nói thì cũng có vẻ đẹp hơn hẳn các dòng máy tính bảng của m đi","2024-04-15T04:39:53.407710Z",5279,3.636,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:39:53.407710Z","tichlichhoa"
5137,"1","Với tầm giá thì thế này là ok rồi
Cũng k đòi hỏi quá nhiều làm gì hehe","2024-04-15T13:00:27.667298Z",5280,1.876,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-15T13:00:27.667298Z","ambivertttt"
2608,"1","Tưởng ko to mà mở ra giật mình luôn =)), nói chung là ưng lắm nhé","2024-04-14T18:28:59.691694Z",5281,1.529,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T18:28:59.691694Z","khanhlinh09122003"
405,"1","đẹp quá đi mất thôi chứ không thể nói là không thể chấp nhận được","2024-04-14T13:51:21.315052Z",5282,4.719,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T13:51:21.315052Z","maithao499"
1340,"1","xinh lắm ạ hihi
Ủng hộ shop dài dài
Vừa rẻ vừa đẹp nên mua nha mng","2024-04-14T15:57:04.643193Z",5283,1.641,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T15:57:04.643193Z","buithithuhuong03122003"
1588,"1","nma mai k is a great addition ➕ i and your family is coming back soon","2024-04-14T16:43:25.049865Z",5284,1.795,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T16:43:25.049865Z","tn391621"
1887,"1","chưa dùng nên chưa biết chắc cũng ổn đợi od mẹ đi nạ điều nựdheke hẻkr","2024-04-14T17:11:06.470265Z",5285,3.143,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T17:11:06.470265Z","linhlinhxg172748"
4350,"1","Hông biết nữa, đánh giá mang tính chất nhậ xu, đừng để ý làm gì gj","2024-04-15T04:52:48.523219Z",5286,1.616,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:52:48.523219Z","t*****1"
3758,"1","Ok nma mình ko bít gấp xem 1001 vid rồi vẫn chịu chít =))))))))","2024-04-15T04:03:52.939766Z",5287,2.18,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-15T04:03:52.939766Z","v*****5"
1943,"1","Xịn lắm nên mua mọi người nha
Ủng hộ shop dài nè hihi 😗😗😗😗😗😗😗😗😗","2024-04-14T17:15:57.786307Z",5288,2.41,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T17:15:57.786307Z","phanh57"
4139,"1","Mua nhưng chưa dùng nên chưa rõ
Hy vọng ukiiiii ✨✨✨✨✨✨✨ sksjxbanksjxn","2024-04-15T04:35:32.256430Z",5289,2.579,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-15T04:35:32.256430Z","t*****k"
4781,"1","Gâhhafajwueohdvdjsoeuehecjeey có 👍 thôi để anh 🇬🇧 cho em với anh có","2024-04-15T08:14:56.277280Z",5290,1.528,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T08:14:56.277280Z","uup8q0bolv"
3870,"1","Noqri dhaue ỡ ôcqe. Ĩoq. Aoow djxjiq lqow d laowod. Xjkaw mxw","2024-04-15T04:11:25.923194Z",5291,1.185,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:11:25.923194Z","buianhduc66668888"
1525,"1","rất okeee nhaaaa
y hình nói chung ổn
rất đáng để mua","2024-04-14T16:38:50.550620Z",5292,3.937,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-14T16:38:50.550620Z","nghabca"
4748,"1","Hejx jsixu kaudnd iand. Ksjejd ịednss kcsj d ksbedid ièn. Diẹn s","2024-04-15T08:12:12.035351Z",5293,1.716,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T08:12:12.035351Z","maihangg2302"
3704,"1","Phù hợp giá tiền. Dhdjfhfjkdkdkdkfkfjffjjfnffnnfnfnfnfnffn","2024-04-14T20:48:48.772748Z",5294,3.032,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T20:48:48.772748Z","thaothao7804"
4119,"1","Must have cho những ai thích sống ảo nhaaaaaaaaaaaaaaaaaaa","2024-04-15T04:34:07.942442Z",5295,3.016,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-15T04:34:07.942442Z","t*****g"
2786,"1","Tính năng nổi bật:ok
Chất lượng sản phẩm:ok

Lưu ý:
- Sau khi khám sk, khoảng 3-4 tuần sẽ có lịch thi, lâu hơn 4 tuần thì mọi người vui lòng nhắn lại cho mình.
- Khi nhận được thông báo đi thi nên trả lời lại ngay, nếu không đi thi được thì phản hồi lại tin nhắn và gọi điện lại theo sđt thông báo để xác nhận không tham gia thi thêm 1 lần nữa cho chắc chắn. Đã có nhiều trường hợp đến sát ngày thi mới phản hồi không đi thi được dẫn tới bị coi là bỏ thi, phải đóng tiền thi lại! Và nhiều khi là do nhầm lẫn nên giao nhầm hs...
- Khi đi thi mang theo giấy tờ tùy thân, ăn mặc lịch sự để chụp ảnh in vào phôi bằng, đóng thêm 265k phí sát hạch (có thể sẽ tăng, nộp cho giám thị) và phí cấp bằng cho ban tổ chức thi. Mọi người chú ý chuẩn bị tiền mặt.
- Nếu thi trượt thì sẽ phải đóng thêm 250k phí thi lại, các loại phí sát hạch và cấp bằng vẫn đóng bình thường.
- Từ sau ngày 1/9, chỉ trả bằng tại sở GTVT HN do đó các bạn phải tự đi lấy hoặc đặt gửi qua bưu điện (do bằng không đc trả về các trung tâm nữa)
-Khi đi ikhám các bạn chủ động mang theo ảnh 3*4 cho chắc chắn.
- Sẽ có 1 buổi học lý thuyết và thực hành, các bạn cố gắng thu xếp tham gia đầy đủ, đảm bảo quyền lợi của mình.
Chúc các bạn thi 1 lần qua luôn!!!","2024-04-14T18:53:13.271550Z",5296,2.093,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T18:53:13.271550Z","phuonganha2k65"
2009,"1","-Chất liệu cao cấp, đường may kín đẹp và vô cùng chắc chắn. Đảm bảo sử dụng bền lâu.

-Sản phẩm gồm 1 tấm hắt sáng 2 mặt, một ánh vàng và một ánh bạc. Đây là hay màu dùng phổ biến nhất trong kỹ thuật hắt sáng nhiếp ảnh.

-Ánh sáng là yếu tố rất quan trọng cho mục đích của sản phẩm của nhiếp ảnh gia. 

-Tấm hắt sáng sẽ là công cụ tuyệt vời để khơi nguồn cảm hứng sáng tạo vô tận với ánh sáng.

Ví dụ:

+Hắt sáng, bù sáng vào những bố cục thiếu sáng

+Làm sáng khuôn mặt, chủ thể, làm sáng khuôn mặt, tạo khối và tạo điểm sáng trong mắt (catch light) 

- Công dụng hắt sáng vào hướng mong muốn

- Tạo ánh sáng mịn hơn

-Không làm chói mắt chủ thể vì có thể cho mẫu đứng ngược sáng, sau đó dùng tấm hắt sáng hắt ngược lại.

- Màu trắng bạc tạo ánh sáng mạnh 5500k, hắt phần lớn nguồn sáng chính vào mẫu. 

- Màu vàng tạo độ màu 3200K để các vùng da của mẫu được chụp nhìn không bị sáng quá gắt.

-Sản phẩm có thể sử dụng trong nhiều bối cảnh trong studio hoặc ngoại cảnh.

-Kích thước sản phẩm gồm các đường kính 60cm, 80cm, 110cm (tùy chọn).","2024-04-14T17:33:22.655817Z",5297,7.887,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T17:33:22.655817Z","t*****o"
232,"1","Ủa mọi người e hỏi tí …
Từ thuở xa xưa đến nay đi đám cưới là phải dc mời chứ đúng ko nhỉ ?
Chứ Dâu Rể ko mời thì ai mà đi dc, sao tự dưng kêu mâm nào tui cũng có mặt như kiểu tôi thích đi cỗ đến nỗi tự phi vào nhà ngta zậyyy, giống đám cưới ai thích vào thì vào vậy ha…
Với tôi cũng trăm công nghìn việc, yêu thương lắm, nể lắm và trân trọng mới đi chớ nghĩ có ai tự dưng ko quen biết mời cũng có mặt Hoà Minzy hả ??? 
Khổ ghê á trời, chán chuyện mấy bẹn 
Nói chứ 13/4 lại có đám cưới chị tui nữa á, tui hoà đồng nhiều bạn chơi, zui zẻ mấy bàa…","2024-04-14T13:31:50.697258Z",5298,4.965,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T13:31:50.697258Z","t*****3"
5775,"1","Chất lượng sản phẩm:okkk
Tính năng nổi bật:hắt sáng

- To lắm nha mng. Nên mua size 80 nếu muốn hắt sáng cả body, đem đi du lịch. Có túi đựng tiện lợi nè. Giá shop la rẻ nhất rùi. 
- Đóng gói ok. Giao hàng nhanh. Sẽ tiếp tục ủng hộ shop.","2024-04-15T13:50:26.760419Z",5299,1.671,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"No Spam","2024-04-15T13:50:26.760419Z","h*****o"
4116,"1","Muốn đưa em đi ăn “ phở lòng tái “
Nhưng em lại chỉ muốn lòng ở BamBam 😆

Rẽ ngang vào quán nhậu BamBam để ăn từ combo lòng da thơm ngon dẻo quẹo, tới combo lòng sữa bò béo béo 🥰 Cuốn chung với rau chấm cái là ngon hết sảy 😘 

Cứ bảo sao mấy chị em hay truyền tai nhau đi nhậu ở BamBam vui lắm, không có trai này thì có trai khác. Hoá ra trai các chị nói là ” Chai soju “ 😆🤣 

Đặt bàn ngay để BamBam chuẩn bị sẵn chai cho các chị em nha ❤️🥰
_________
𝗕𝗮𝗺𝗯𝗮𝗺
📌Instagram: Quannhau.bambam
📌Địa chỉ : 53 Võ Thị Sáu, Phường Thống Nhất, Biên Hoà ( đối diện bún thái A Tỷ)
📌Giờ nhận khách : 17H - 23H
📌Hotline: 0913790249","2024-04-15T04:33:53.347150Z",5300,1.417,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-15T04:33:53.347150Z","c*****2"
2817,"1","Tính năng nổi bật:mang tinh nhan xu

[TB] Bộ TTTT khuyến cáo người dân nâng cao cảnh giác, không chuyển tiền hoặc cung cấp thông tin cá nhân cho người lạ qua điện thoại. Nếu có hiện tượng trên, đề nghị trình báo ngay cho cơ quan Công an để xử lý hoặc thông báo đến số điện thoại trực ban hình sự của Cục Cảnh sát hình sự để được hướng dẫn kịp thời.","2024-04-14T18:56:18.349055Z",5301,2.053,"Tấm hắt sáng, phản quang 2 trong 1 (vàng – bạc)",5,"Spam","2024-04-14T18:56:18.349055Z","h*****2"
